Gene	TCGA-C5-A1BF-01B-11R-A13Y-07	TCGA-EA-A439-01A-11R-A24H-07	TCGA-EK-A2PL-01A-11R-A18M-07	TCGA-C5-A7UC-01A-11R-A352-07	TCGA-GH-A9DA-01A-21R-A37O-07	TCGA-FU-A23K-01A-11R-A16R-07	TCGA-VS-A9UL-01A-11R-A42T-07	TCGA-C5-A1BM-01A-11R-A13Y-07	TCGA-FU-A23L-01A-11R-A16R-07	TCGA-ZJ-AAXB-01A-11R-A42T-07	TCGA-C5-A1BN-01B-11R-A14Y-07	TCGA-EK-A2RM-01A-21R-A18M-07	TCGA-VS-A9UB-01A-22R-A42T-07	TCGA-EK-A2R8-01A-21R-A18M-07	TCGA-EK-A2RJ-01A-11R-A18M-07	TCGA-VS-A9UP-01A-11R-A42T-07	TCGA-ZJ-AB0H-01A-11R-A42T-07	TCGA-R2-A69V-01A-11R-A32P-07	TCGA-EK-A2PK-01A-11R-A18M-07	TCGA-VS-AA62-01A-11R-A42T-07	TCGA-VS-A94X-01A-11R-A38B-07	TCGA-MA-AA3Y-01A-11R-A38B-07	TCGA-4J-AA1J-01A-21R-A38B-07	TCGA-C5-A7X3-01A-11R-A352-07	TCGA-C5-A7X8-01A-11R-A36F-07	TCGA-EA-A5ZE-01A-11R-A28H-07	TCGA-ZJ-AAXT-01A-11R-A42T-07	TCGA-IR-A3L7-01A-21R-A213-07	TCGA-C5-A1M6-01A-11R-A13Y-07	TCGA-C5-A1MI-01A-11R-A14Y-07	TCGA-VS-A958-01A-11R-A42T-07	TCGA-C5-A1ME-01A-11R-A13Y-07	TCGA-VS-A9V1-01A-11R-A42T-07	TCGA-Q1-A73S-01A-11R-A33Z-07	TCGA-MY-A913-01A-11R-A37O-07	TCGA-C5-A907-01A-11R-A37O-07	TCGA-EK-A2R7-01A-11R-A18M-07	TCGA-LP-A4AU-01A-32R-A32Y-07	TCGA-C5-A1M7-01A-11R-A13Y-07	TCGA-IR-A3LH-01A-21R-A213-07	TCGA-JW-A5VJ-01A-11R-A28H-07	TCGA-EX-A3L1-01A-11R-A32Y-07	TCGA-DG-A2KH-01A-21R-A22U-07	TCGA-JW-A5VG-01A-11R-A28H-07	TCGA-C5-A1MJ-01A-11R-A14Y-07	TCGA-Q1-A73P-01A-11R-A32P-07	TCGA-EA-A3Y4-01A-51R-A24H-07	TCGA-JX-A3PZ-01A-11R-A32Y-07	TCGA-VS-A9UO-01A-11R-A42T-07	TCGA-C5-A1MF-01A-11R-A13Y-07	TCGA-VS-A9UH-01A-11R-A42T-07	TCGA-EA-A1QS-01A-61R-A22U-07	TCGA-Q1-A5R3-01A-11R-A28H-07	TCGA-DG-A2KJ-01A-11R-A32Y-07	TCGA-FU-A5XV-01A-11R-A28H-07	TCGA-C5-A8YR-01A-12R-A37O-07	TCGA-C5-A7CM-01A-11R-A33Z-07	TCGA-MA-AA43-01A-11R-A42T-07	TCGA-FU-A3TX-01A-11R-A22U-07	TCGA-EA-A5ZF-01A-11R-A28H-07	TCGA-C5-A1MQ-01A-11R-A14Y-07	TCGA-VS-A94Y-01A-11R-A38B-07	TCGA-C5-A3HE-01A-21R-A22U-07	TCGA-UC-A7PI-01A-11R-A42S-07	TCGA-EK-A3GM-01A-11R-A213-07	TCGA-EX-A8YF-01A-11R-A37O-07
STK25	14.18678324516175	15.37110459605037	14.950096075201461	15.36672619392616	15.100940124715244	14.780202304614118	15.29756584460024	15.021172491790736	14.796921768855333	14.9278126526381	14.339977692897978	14.421541150175289	13.856960606453114	14.721605230321554	14.793845240393335	14.890173847215916	14.663024370633568	14.406039618797415	14.512585008689175	15.086145366626164	14.67879407974202	14.084391348105065	14.692505717118996	14.769981384395969	14.966000035783509	14.847937141405964	15.17726087258942	15.055047777505603	15.12282353229789	14.769942798769282	14.861517987152068	14.898804180275109	14.797786789411425	15.430517478654837	14.16465078956092	14.912250958408844	14.952640236555744	14.99691877374767	14.875445819724899	14.605510776078054	14.922576110344261	14.759402808374542	14.76078433276093	13.98396256039715	15.416452787778008	15.350123451289328	14.872803388207707	14.080409632400004	13.644583023570458	14.435530129767189	14.781172531371963	14.851729645558182	13.86387120091047	14.158743880013073	14.850340152307012	14.241183242765535	14.414022765268859	14.400616110394088	15.006879877816235	15.022559483942175	14.647780761937106	14.591342598549947	14.734646885529001	14.793421314705624	15.77716079098635	14.333967361954768
ID2	13.024638951447846	15.384168311493333	13.183936322222683	10.064433746924244	12.086035180164322	14.22935385378724	14.12528545809512	13.71999579008194	12.963785527414716	16.02538548234741	11.104899105044517	13.527407927585504	13.03954394678152	13.318859384443856	14.50222160825075	13.382001806581265	12.969188270586399	13.91638230371331	14.536177927112469	13.32476961613722	11.400006593580866	12.54774539672003	12.774569460235863	12.40456100240241	14.332503442835291	13.59685561962144	14.22211312518577	12.644102765800879	13.256734806989884	12.534804425857638	13.561934813914048	14.819792832612352	13.554521456256733	11.140402282132799	12.015400599970267	12.743913225677373	13.291121105348177	13.92515422385594	12.726528915045083	13.750169637666488	11.798700023184246	11.405033538740303	13.498501799500264	12.525957103693752	14.464412668439003	14.219979499968577	13.71803012293347	12.417241767288084	13.56477334232557	12.970450993296666	13.288173606617411	14.282395159438739	10.970674177714212	14.149495780126763	13.215213469887127	15.197257348580953	13.763578156723414	12.30169455992263	14.651265017949324	12.98599968384518	12.82246031077265	12.172542611252604	13.787713320844748	13.915950595022414	12.834242509777706	13.931604619007109
TAF1B	12.543558511658484	12.45644335791121	12.67902832026178	13.004871864856032	12.670129301088021	11.39828588664868	11.781649778214735	12.607988520034223	13.161794502232757	12.519816596800494	13.92519862977684	13.176522581972323	13.262669562295205	11.324774857266553	12.578486173387633	13.224481241363005	11.911088199020336	12.301941093684366	12.240748312425621	12.41085738738815	13.305819441833522	12.86649600323278	12.202539158898537	12.930990843441895	12.189342753975668	12.267214318233039	12.954632078009514	12.497512883386408	12.748377702791302	12.83507395490442	11.518797369971844	12.012331649305048	11.759840910618871	12.95532716873003	12.547107062959679	12.904025737121172	12.037969214163692	11.984386837704303	12.395407774777157	12.844248215770934	13.795386656515578	12.885071375678065	12.55892842812602	12.66584427056841	12.430176227647916	11.684400900836232	11.985312200932897	12.520732876548115	11.033163038369167	10.948286980319304	12.516905632935028	12.155451884676431	11.837158065420281	10.125188409698895	12.476305616969968	13.797932888966644	11.215703758519581	11.852195438023438	13.532968351356637	12.456755499163272	11.971798042079536	12.931196827572803	12.141506110967903	11.704709424867405	11.836154550607686	11.823680789430648
HPCAL1	14.25800180499105	12.889231143761108	11.928207763858788	12.533590254108928	13.165777280028085	12.81211195850031	12.155145589513179	13.098598423102525	13.432752212922209	14.229068904532536	13.386352900148214	15.05813250851534	14.181857312998414	14.325788737522949	15.35040793183045	12.460394217177583	13.229045041648122	12.575847606990088	14.219661648462603	13.222554924414133	14.81044810993298	13.099773473815803	12.377579904587924	13.77898605833188	13.601478484901273	13.13612515101811	12.188723660072412	11.918371317126583	13.079984738994856	11.812963991201842	13.096370814783876	12.70839496869012	12.727301546815733	12.50024192958876	12.653079626157794	14.990935588693004	12.234300864552475	14.26543191219934	13.096117219738703	14.192616800137683	13.831152502693607	12.914217174902323	12.694058916182103	12.8558333986148	13.316342711435633	12.129922323164077	14.397503242690677	14.520447548391163	12.48612135462939	13.586979014711403	13.130787461003711	12.970835623202877	13.575071700492993	13.205959723450928	12.088448837213477	14.237461147982	12.373275931248475	12.214840360045194	14.289549864368755	12.93291411593675	12.8468190339772	15.579895041424933	13.447932192331892	11.610903045945136	13.228936478376243	13.022329877897462
ODC1	14.490725063075063	14.332242599831334	14.69275373040792	14.636388916674836	14.39406707276624	15.362867450259122	15.014223801130273	14.250718767411051	14.295387530324916	15.28068679395557	15.133181557517357	14.85519254592818	14.655335307988462	15.042196394292487	13.780410795977648	14.70897424268583	14.992165495396968	13.458543033556426	14.110205921664177	13.764845179203784	15.164392388001032	14.547315788831723	14.424492271979018	14.162454117655692	13.691841031497583	13.115313922098474	14.690325125890313	12.607970544047317	14.697187639420179	13.843586419628094	13.721975346213206	15.341370062814581	14.436280623278499	14.61236059842576	14.504200501016662	15.94457590571873	14.292061673982694	15.041110446099239	15.0466573652013	13.881533556858638	13.465948677855735	13.978230304090133	14.994443524948148	14.480439287120523	14.949350271943059	13.490371172375891	14.260043025091601	14.305160662566788	13.38146708162573	14.889271770563491	13.680172278235581	13.480563424364211	14.59220649417552	13.700686422118583	15.474834505554652	13.358985341906456	14.384698740033329	14.341054337252379	14.454107024557361	14.463115822385845	13.800465622368176	14.473837516835168	14.678832587859635	13.455483768293584	14.016702495335092	13.874875306446608
BIRC6	15.577447059239015	15.598457329579118	15.247936071845746	15.514114745591153	15.239076747478181	14.579880037284262	15.57315221661774	15.496805156458182	16.202302600994216	15.296874750292366	16.32971947677222	16.002380749205596	16.055922205312758	14.895902425408886	16.194676663881168	16.438670336150164	16.439918801635216	15.158679456413946	15.481942857812061	15.644581834716833	16.678362050815565	15.826466506411238	15.72557271736001	15.566712791942447	15.375366937215155	14.879278563985524	15.914894171104407	15.98877321215392	16.345667963360686	16.12039335686928	15.985194078954164	15.352297559203603	15.681524365379342	15.531956091984089	15.557062298254511	15.84287540059958	15.261256371908816	15.133393557267455	15.288232914598778	15.339956938804194	15.656690205519752	15.982533002857194	15.85443926425028	15.154615352791769	16.349375834058886	15.553477211767705	14.76341046062909	15.117211341538193	15.806056812996651	14.41893204689609	15.071900408361111	15.05854702197188	14.768863761843653	14.670428153971255	15.20913971028126	16.277982955369772	15.13396017315106	14.574585588341364	15.375018560252954	15.200317018710832	14.319420979253705	16.408879848174664	15.095512187444283	15.742770265754809	16.00600454680986	15.503450416038804
NOL10	13.300187159351026	13.229970319241446	13.287497009251778	13.690153444971108	13.461042419630479	14.339105420400443	13.240592404780019	13.589254863292872	14.014919135417896	14.273907440441556	14.267284115630925	14.262471895957407	13.499170788669947	13.175970133713975	13.88421854187296	13.437072256281542	13.553067342670754	13.580851017826525	13.291312794029709	12.935231903885446	14.253600586698058	13.685856434806801	13.394666697767255	14.011265705845803	13.735937597277031	13.319991117347394	13.78107065623547	13.11908375050838	13.985507870581047	13.188442109108136	13.280953823598841	14.195921569564145	13.200299800766663	14.512724371684824	13.288299518821171	13.590670065754146	13.269395608083965	13.209447980050333	13.529920600771723	13.2061813317108	14.354953289155999	13.521516967015124	13.728634365729627	13.697733992042966	13.505004140360715	13.123899614379772	13.536182779942415	14.12848351641489	13.155428387586927	13.750839218064757	13.42438400030231	12.696934388355123	15.211933784900861	14.381860623858689	13.276854913963911	14.139894464175974	13.370262014203012	13.05164648266105	13.058365147456383	13.509582212557836	13.692137339731	13.676462526442101	13.364937156280943	13.090229754746098	12.929732805756965	13.442874325311482
PLEKHB2	15.470404619053973	14.721776771034035	14.613151081470374	15.643270524032834	14.917239212673506	14.621350986381117	13.639376535037249	15.372766013333578	14.70406151123171	14.926301163788759	15.377274800875181	14.93459720670019	15.405800739439274	14.527955399821813	15.185391162736657	14.515281009447378	15.067976240613328	15.303116723545537	15.285621033985011	15.327612046450438	15.27120435825398	15.134151668962243	14.704287246780616	14.394310318158492	14.627461301446266	14.985241575351932	15.256085394385192	14.573015960321674	14.421567988560522	14.452879620668135	15.219533849799422	15.22061205024229	15.12548850634303	14.682814899858275	16.46122564379163	14.326242616340716	14.165176683546528	14.86018300878159	15.17915762890067	14.8336631891385	14.911701740837557	15.459958865866765	13.938996034979958	14.746237895112452	14.818400754807099	15.299281705708704	14.101258785624047	14.54565044893002	14.976089080142204	14.446788194020662	14.836200776193303	14.444505716630001	14.862481970895743	15.41876771353618	15.51354549957719	14.262275642616133	14.484098813094056	14.393393634491865	14.416819943239298	14.696387389465436	15.164964482627159	15.328382567485944	14.88365412355145	14.912171172482255	15.478366220781293	15.296187705635996
GORASP2	15.32116824529154	15.367777346508904	15.137699154352537	15.123655045742687	14.81429022297131	14.844569737940587	14.431755124496808	15.912502895589677	14.838228710993635	15.07345505438609	14.742840984425476	15.4330262297039	14.395342228888838	14.893682280950586	15.030458553710174	14.789022910885352	14.868076644208667	14.684596326011338	15.98739762904304	15.145020081004109	14.943401956993663	15.214436885569121	14.93059850281781	14.74620598859589	15.231528158169708	15.03905511921748	15.61357485840755	15.06250682591198	15.218992149585025	15.348568940815088	15.36326935214303	14.933702048243955	16.048852802758027	15.683391733321056	15.298174062349537	15.035638168800633	14.929143319190647	15.518842474898774	15.136370461921603	15.038754997770795	15.251237548916146	15.283499390721863	14.564759463086572	14.660603150310374	15.0267990431454	15.127717611615614	14.641462208712673	15.427982691440047	16.800437826383543	14.905978765673316	15.189337846775258	14.908210476163303	14.829110219891174	15.393221869687054	15.505617194681323	13.940148102386521	15.812180253653137	14.769521934164763	14.79825561220617	15.4009712848741	15.45241583255727	15.590018816879311	15.068635620646484	15.135627167018859	16.337271399434083	15.548115439032243
STRN	14.031254625390487	14.352738793329696	14.770336753699942	14.450448704672345	15.154657534565507	13.673293757319168	14.433724089981554	15.367995052407425	15.21209773882171	14.819983764654596	15.651720437073537	14.439342785583385	15.244581652087616	13.674291768790535	15.80159917703883	14.40817885714049	15.58007767340561	14.285459447212439	13.933459923619402	14.768193806799712	15.807291844642359	15.093588205282517	15.08584516334383	14.301012080475182	14.420861769958567	13.544601966447296	15.335073029915646	14.284152094516529	15.229164546804828	14.571476192534544	14.656038299143445	13.947019334355923	14.112865518100291	15.529698458280022	14.709172337106523	14.350061972446715	13.880830144571435	14.5185808211936	14.384434491162386	14.27181796720101	16.743900290199765	15.447004161228078	14.86460899691275	14.013348002897054	14.37472737128728	14.757529436284145	14.09323197370522	14.151798254188403	14.30392777228809	13.0687442140428	13.368937713364426	13.7000586939188	14.731206154609449	12.54296846777141	15.562538422098177	14.874360047392566	13.787915733707981	13.41482905884095	14.488185677926035	14.66072620120291	13.886115304675576	15.742935917819066	13.718746993726027	14.866127128149992	14.399410720795576	14.28035686955886
CEBPZ	13.725002175485878	13.419026830655769	12.649019633577428	14.071068124874976	13.747872508927701	9.517506299701052	14.078695626184198	13.190300572606636	14.551618427206504	13.38543599530398	15.061964761742045	13.762513893909997	14.136355733787942	13.679928666504509	14.583016098039526	13.957874134040184	14.256240444475944	12.21531337967898	13.800406534309902	13.441641348563278	14.485873847681631	14.263876312568344	13.647865061403001	14.057930887584563	12.126203605385875	13.740800500263965	14.35074061737364	13.655238793824523	13.99239861769965	14.07370426769367	14.012468325859777	11.887124958296642	13.939260894852154	14.1281905583697	14.922045248957785	13.206899203098631	13.242848383863127	13.191531481588731	13.750006799435985	13.090333375208374	14.933079253718612	14.127702014858782	14.496649527682806	14.096779963435702	14.446849479323163	13.740487285798087	10.705615827031902	13.431245036581958	13.521149115947301	9.619220430943956	12.750070580820378	13.079067164327727	8.171328792851309	8.298872973608663	13.880907254363045	14.396522241946982	13.108831227724561	13.191552502054702	13.667863149319281	13.379277038332841	12.69371297147879	13.88112638642174	13.151733391348333	13.582419425034617	13.921077753170975	13.801822706355738
PRKD3	14.23732757600551	14.205168661849672	12.481426713678427	11.627525401052749	13.741030532851651	13.934278417040703	14.60895155847884	13.036282556505443	14.315954455854396	14.335619281746276	14.872919382484202	14.500657890668153	14.885359399868399	13.915103654030606	14.968890827076933	14.70602173768686	13.953740722798358	13.698094838971917	14.29320989258737	14.246645371540131	15.176018016889323	14.353774419361057	13.453295269070118	14.06550770588865	13.565461766040407	13.711031957112995	13.518019753254949	13.785796286582704	14.979905454485467	14.812582608755704	12.161979904984804	14.094633179910767	13.275589013858651	12.886600790238434	14.256873908432482	14.078387676606583	12.580739946722508	13.06208665908218	13.893585631201196	14.205964421882172	12.485550355148128	14.17843665459583	14.364141355148798	14.001351277922835	14.675499301866092	12.836007976561781	14.239370199998021	14.639358868175268	12.777739461302064	13.124694315245202	13.575663901220727	14.10793483480754	14.212684033552478	14.228431962693046	13.101157567439431	15.57643970353109	13.54150895866598	13.61796996293749	14.486352282657643	14.266718613716261	13.811309943576287	15.197289899020324	13.373214644865332	13.574471463014358	13.088832403583686	13.833505693263897
DCAF17	12.803220142373666	12.813671748174995	12.640952458135857	13.323286772727716	12.505742919300856	11.238284333036713	12.701098030918807	12.407070582819163	12.785419535587465	12.624164935136832	13.697505092906605	12.906239512271487	12.845625102391129	11.894406084125892	12.09839805311651	12.883645420804362	13.207391275846803	12.414798995335033	12.498647431523917	12.936296946359967	12.772806230234625	13.044358775806266	13.231180714386856	11.845172268678862	12.362741604434593	12.30195368521169	12.87213048731816	13.298829164141909	13.124966937526967	13.32366598591308	12.569923314756988	10.582270646575928	12.99521622749965	13.85438823507459	13.715048961498727	12.67923821333771	12.838306433772205	12.470748188133413	12.108863112730324	13.028320749471812	13.568868364388033	12.51873079153082	11.480498418918753	12.93955659015228	13.14851533651912	12.699406264731993	12.142545326921061	12.754739010130645	13.479654770283497	11.553796742485337	12.606817036359917	12.471688773164237	12.053553785659105	12.712600470573795	12.985950295897815	11.796049399937099	13.003677999586596	11.277795130692432	12.31797073225421	12.848839039233875	11.611887005653186	12.536104704298081	12.15355434483243	12.893578653159583	13.08803661410724	12.72441433956601
RAB3GAP1	14.598631874967042	14.74984708595258	14.46130192334352	14.630431510465563	15.013067753070995	13.870184313022856	14.494412098108976	15.032907344865022	14.061164891759075	13.94215818366916	14.896323531300357	14.406462747957173	14.992244789047932	13.981771034086051	13.632236916134739	14.353203917395101	13.978407826536916	14.422699752134351	14.72294983286242	14.688423849437157	14.11264892967973	14.926971445111917	14.530609610054395	14.374870256523057	14.802585637423606	14.44878627124877	15.431692461348106	14.77882750339112	14.375588673568931	14.75921433619514	14.518729191109658	14.082400171041717	14.167097408507155	15.299842213076833	14.3799612362878	14.52054243062316	14.73058448023915	14.288043817825473	14.311702841660036	14.483267372269735	14.393705715073263	14.85779943362943	13.384419736007043	14.66089033920491	14.404887455807973	14.770679640680111	14.54861481348663	14.994746511203696	14.176878588607984	14.285375172772877	14.682644095456272	14.4800247843832	14.453452948727456	15.208585479610491	14.76914110208886	13.733625698881198	14.264400994635562	13.933815477325345	14.587684668982645	14.275935920809317	14.662590244805392	14.657602696388448	14.410813869624958	14.708679111920558	14.085171127700908	14.591324791613024
